OT,LAT,LON,DEPTH,MAG,MAGTYPE,GT
1960/08/04T07:34:55.04,51.1132,178.9792,40,,nomag,CH03
1962/07/07T06:12:48.71,51.1293,178.7581,29,,nomag,CH03
1963/04/29T21:44:19.88,51.1601,178.7312,54,5.9,mb,CH03
1963/04/30T03:26:5.79,51.1232,178.6201,34,5.4,mb,CH05
1963/04/30T07:07:57.15,51.1331,178.6788,48,5.8,mb,CH05
1965/01/31T23:36:14.95,50.9129,178.6836,21,5.1,mb,CH07
1965/02/04T04:54:0.08,50.9251,178.5609,31,5.3,mb,CH05
1965/02/04T08:40:40.26,51.2209,179.6065,9,6.1,mb,CH03
1965/02/07T09:25:52.54,51.176,179.1731,18,5.2,mb,CH03
1965/02/15T01:25:9.03,50.9366,179.3533,26,5.6,mb,CH04
1965/02/18T23:13:40.63,51.3048,179.2886,31,5.6,mb,CH04
1965/02/19T18:52:45.04,50.934,178.4677,31,5.5,mb,CH04
1965/05/25T13:07:53.31,51.0775,178.8034,44,5.4,mb,CH03
1965/06/04T15:02:22.23,50.9836,178.5199,45,5.2,mb,CH06
1965/10/29T21:00:0.31,51.4404,179.2009,0.7,6.1,mb,CH03
1966/07/04T18:33:39.65,51.6673,179.8839,13,5.9,mb,CH03
1967/11/08T17:09:29.80,50.8566,178.5607,28,5.4,mb,CH04
1969/10/02T22:05:59.92,51.4082,179.1669,1.2,6.4,mb,CH02
1971/11/06T21:59:59.91,51.4792,179.1086,1.8,6.6,mb,CH02
1972/01/03T17:06:26.39,50.9869,178.9448,53,5.4,mb,CH03
1972/01/03T17:31:31.33,50.9524,178.9189,33,5.1,mb,CH04
1972/01/05T00:58:55.64,50.9534,178.8769,24,5,mb,CH05
1975/06/15T07:53:51.95,51.3981,179.4809,13,5,mb,CH04
1982/02/07T09:29:0.57,51.0004,179.0091,38,5,mb,CH04
1983/06/29T16:17:41.78,51.1517,179.08,47,4.9,mb,CH05
1984/10/29T23:04:43.83,51.0377,179.4648,15,5.4,Mw,CH04
1984/11/22T04:15:19.80,51.0553,179.4541,48,4.6,mb,CH05
1986/03/02T05:40:16.04,50.6812,179.2042,38,5.7,Mw,CH03
1987/03/06T16:54:55.05,51.0041,179.5963,38,5,mb,CH04
1989/09/20T13:19:34.34,51.0706,178.8425,28,6.2,Mw,CH03
1990/11/04T22:04:48.70,51.0786,179.0207,33,5.5,Mw,CH03
1992/06/03T06:10:58.59,51.0227,178.8076,31,6.2,Mw,CH02
1992/10/24T15:00:21.11,51.0979,179.0963,28,4.9,mb,CH04
1993/12/03T05:41:12.01,51.0585,179.3724,38,5.6,Mw,CH03
1994/01/04T23:28:54.06,51.0448,179.3566,24,4.7,mb,CH04
1994/11/19T11:12:3.07,51.1329,178.7618,39,5.1,mb,CH04
1995/01/16T18:14:52.87,51.1377,179.2407,35,6.3,Mw,CH03
1995/01/16T18:42:21.08,51.0373,179.1362,44,5.7,Mw,CH05
1995/04/23T02:55:57.78,51.219,179.7758,15,6.5,Mw,CH02
1995/09/15T20:53:11.26,51.1291,179.3172,43,5.2,Mw,CH03
1996/03/22T03:24:22.51,51.0902,178.7454,18,6.7,Mw,CH02
1996/03/22T04:21:25.71,51.0219,178.8878,33,4.8,mb,CH03
1996/03/22T04:46:11.09,51.0387,178.8762,30,4.8,mb,CH03
1996/03/22T09:06:51.57,51.0842,178.8479,39,4.8,mb,CH05
1996/03/22T09:12:37.45,51.0004,178.7767,27,4.6,mb,CH04
1996/03/22T14:46:30.24,51.0095,178.9216,29,4.5,mb,CH04
1996/03/22T17:17:9.47,51.0288,178.9387,42,4.5,mb,CH05
1997/03/26T02:08:56.75,51.1575,179.5684,10,6.7,Mw,CH02
1997/03/26T02:32:47.23,51.2215,179.43,33,4.6,mb,CH04
1997/03/26T11:21:41.20,51.0725,179.5128,43,5.3,Mw,CH03
1997/03/26T21:27:10.34,51.1054,179.4948,35,5.2,Mw,CH03
1997/03/27T10:42:28.82,51.0396,179.4305,28,5.6,Mw,CH03
1997/03/28T06:08:17.55,51.1371,179.5766,37,4.5,mb,CH06
1997/04/18T22:09:35.00,51.071,178.9821,36,4.5,mb,CH04
1997/12/17T04:38:53.42,51.0909,178.867,13,6.6,Mw,CH02
1997/12/17T11:45:12.47,51.0577,179.0936,34,5.5,Mw,CH03
1997/12/19T12:14:31.84,50.9767,178.988,31,4.6,mb,CH04
1997/12/26T21:18:21.19,51.1893,178.9007,34,5.6,Mw,CH03
1998/01/07T19:09:50.91,51.0547,179.5642,37,5,Mw,CH03
1998/01/08T02:31:0.57,51.0591,179.6423,46,5.4,Mw,CH03
1998/11/19T12:53:52.58,51.1867,178.767,39,4.7,mb,CH04
2001/07/31T12:24:7.39,51.0573,179.4585,30,5.2,mb,CH03
2002/11/07T15:14:10.09,51.1067,179.4372,33,5.8,mb,CH02
2003/11/17T06:43:8.15,51.0686,178.6727,20,6.1,mb,CH02
2003/11/18T07:50:13.22,50.9282,178.9003,28,5.2,mb,CH03
2005/05/06T15:09:51.85,51.2263,178.8122,26,4.7,mb,CH03
2005/06/10T03:16:6.65,51.1514,179.5917,45,4.3,mb,CH05
2005/06/14T11:45:18.00,51.0176,179.5796,40,4.8,mb,CH04
2005/06/14T17:10:13.27,51.1267,179.4802,13,6,mb,CH02
2006/08/15T12:26:21.34,51.1262,179.3268,39,5.3,mb,CH02
2008/05/20T13:53:37.27,51.0046,178.8163,29,5.8,mb,CH02
2011/06/21T16:42:12.71,51.1436,179.2871,28,5,mb,CH03
2013/07/31T19:44:32.90,50.9599,178.3621,12,5.2,mb,CH02
2013/08/14T19:18:40.76,50.9487,178.5455,16,5.1,mb,CH02
2013/08/17T05:25:42.73,50.959,178.5203,23,5,mb,CH03
2013/08/17T11:11:58.48,50.9603,178.4962,23,5,mb,CH03
1974/12/30T03:33:17.99,61.8818,-149.5778,58,5.3,mb,CH02
1975/01/01T03:55:13.00,61.8664,-149.5606,54,5.9,mb,CH01
1979/11/14T23:00:43.77,61.2991,-149.9412,46,5.2,mb,CH01
1981/05/05T21:28:3.06,61.6556,-149.6951,52,4.7,mb,CH02
1982/05/05T19:49:55.14,61.2015,-149.5901,50,4.9,mb,CH01
1984/03/14T20:32:53.52,61.7093,-149.7295,51,4.7,mb,CH02
1984/08/14T01:02:9.78,61.7544,-149.0176,16,5.6,mb,CH01
1985/12/30T12:41:4.18,61.4605,-150.27,56,5.5,mb,CH01
1986/08/25T23:27:54.43,61.3416,-150.326,43,4.5,mb,CH01
1986/09/18T20:56:7.16,61.77,-149.6555,47,4.7,mb,CH01
1986/11/04T06:55:54.71,61.3454,-150.6322,55,4.5,mb,CH02
1987/01/13T23:08:17.89,61.4019,-149.5788,32,4.8,mb,CH02
1987/03/21T08:12:20.56,61.5802,-149.6965,34,4.6,mb,CH02
1987/11/04T00:33:25.60,61.6099,-149.3952,43,4.8,mb,CH01
1988/03/22T03:41:27.32,61.7002,-150.0769,49,4,mb,CH02
1988/04/25T01:08:2.80,61.5484,-149.9105,55,4.1,mb,CH02
1988/07/22T07:52:37.95,61.7569,-149.6099,49,4.8,mb,CH02
1988/12/04T22:17:14.04,60.9193,-151.0827,19,4.1,mb,CH02
1988/12/29T23:09:37.08,61.7209,-149.9516,46,4.1,mb,CH01
1989/04/30T09:10:56.09,61.3841,-149.6712,43,4.4,mb,CH01
1990/11/22T07:18:55.87,60.9341,-151.1083,19,3.9,mb,CH01
1990/12/07T08:55:11.92,61.5759,-150.4097,61,4.9,mb,CH01
1991/02/19T08:19:22.14,60.9292,-151.0788,20,4.4,mb,CH01
1991/04/26T06:16:42.46,61.2741,-150.1437,46,5.4,mb,CH01
1991/04/26T06:24:35.45,61.2348,-150.172,44,4.1,mb,CH01
1991/12/06T21:44:7.95,61.8461,-150.2568,47,4.3,mb,CH01
1992/06/09T07:20:32.62,61.3304,-150.0648,45,4.8,mb,CH01
1993/03/28T22:52:39.71,61.8138,-149.9889,46,4.4,mb,CH01
1993/03/29T14:14:8.79,61.8092,-149.9961,39,4,mb,CH02
1993/10/10T10:19:32.15,61.3253,-149.8989,46,4.3,mb,CH01
1995/01/16T10:25:5.73,61.5411,-149.8914,47,4.4,mb,CH01
1995/04/09T23:07:29.39,61.41,-149.8415,38,5.1,mb,CH01
1995/05/24T11:02:12.51,61.0219,-150.0987,44,5.3,mb,CH01
1995/05/24T11:24:9.42,61.0297,-150.0567,45,4.5,mb,CH01
1995/05/24T12:01:59.75,61.0119,-150.0316,44,4.3,mb,CH01
1995/05/24T16:22:33.01,61.0124,-150.0439,43,4.3,mb,CH01
1995/05/28T05:34:29.34,61.0146,-150.0393,44,4.2,mb,CH01
1995/10/30T08:07:12.62,60.963,-150.1533,47,4.6,mb,CH01
1996/03/08T00:38:55.33,61.3803,-150.5678,64,4.8,mb,CH01
1997/02/17T09:33:22.68,61.8447,-149.5709,54,4.5,mb,CH01
1997/04/22T01:15:35.51,61.501,-150.4419,60,3.7,mb,CH01
1997/05/06T01:31:22.99,61.6121,-149.649,39,4.8,mb,CH01
1997/05/13T23:11:5.20,61.0898,-150.7897,62,4.5,mb,CH02
1997/06/27T10:01:20.43,61.5183,-149.3081,32,3.6,mb,CH01
1997/09/15T07:38:17.17,61.0879,-150.598,55,3.9,mb,CH01
1997/10/23T06:26:42.09,61.3381,-150.3869,52,4.4,mb,CH01
1997/12/05T14:57:6.24,60.9077,-149.1654,37,4.9,mb,CH01
1998/01/09T12:01:47.72,61.2357,-150.724,62,4,mb,CH02
1998/04/29T19:33:46.97,61.5984,-150.0369,52,2.8,mb,CH01
1998/08/10T04:03:40.71,61.2894,-149.7006,43,3.8,mb,CH01
1998/09/27T00:57:59.34,61.5898,-149.5921,41,5,mb,CH01
1999/01/13T17:45:18.82,60.786,-150.1962,46,3.8,mb,CH02
1999/03/31T00:02:56.54,60.9972,-150.1811,55,4,mb,CH02
1999/07/22T05:35:18.29,61.2838,-149.3159,42,4.9,mb,CH01
2000/01/05T02:46:43.25,60.9244,-150.2523,55,4.2,mb,CH01
2000/03/16T08:48:57.23,61.4202,-149.899,46,4.8,mb,CH01
2000/07/08T07:24:10.89,61.2868,-149.4368,35,4.2,mb,CH02
2000/09/10T09:00:10.54,61.5811,-149.8524,57,4.4,mb,CH01
2000/12/08T05:54:46.32,61.5457,-149.9877,51,4.3,mb,CH01
2001/03/12T09:22:0.97,61.8066,-149.5288,43,3.8,mb,CH02
2001/06/21T22:27:47.95,61.4975,-149.259,34,4,mb,CH01
2002/02/06T17:18:45.04,61.1954,-149.7496,40,5,mb,CH01
2002/02/06T17:19:28.45,61.2102,-149.7587,42,5.1,mb,CH01
2002/08/08T02:00:24.12,60.9131,-150.8735,15,4.1,mb,CH01
2002/11/01T05:02:4.52,60.8453,-150.9043,72,4.1,mb,CH01
2003/12/08T13:57:16.99,61.2881,-148.9877,30,3.5,mb,CH03
2003/12/26T14:11:25.23,61.418,-149.9779,50,3.9,mb,CH03
2004/04/23T04:47:19.13,61.4283,-149.884,41,3.9,mb,CH01
2004/06/04T16:52:16.16,61.653,-150.0243,44,3.9,mb,CH01
2005/02/16T18:35:22.71,61.3438,-149.8533,40,4.8,mb,CH01
2005/02/17T01:56:59.49,61.335,-149.8689,41,3.9,mb,CH01
2005/06/26T15:53:48.46,61.8108,-150.1436,14,3.7,mb,CH02
2005/07/18T22:52:53.16,61.2439,-150.7603,68,3.9,mb,CH01
2005/08/23T03:58:10.78,61.1184,-150.2301,50,4.1,mb,CH01
2005/11/28T20:15:33.96,61.3846,-150.5252,69,4.4,mb,CH02
2006/04/20T08:53:43.12,61.0737,-149.8195,39,4,mb,CH03
2006/07/27T13:18:0.03,61.2049,-149.7452,32,4.9,mb,CH01
2006/11/08T02:14:33.89,60.8485,-149.5481,29,3.9,mb,CH02
2009/08/02T22:30:55.16,61.7456,-149.6631,28,4,mb,CH02
2009/08/19T18:19:27.05,61.2604,-150.8929,69,4.9,mb,CH01
2009/09/20T01:14:41.77,61.0763,-149.7678,53,4.1,mb,CH01
2010/09/20T21:24:24.45,61.148,-150.2364,49,5,mb,CH01
2010/10/27T22:44:51.73,60.9656,-150.9488,73,4.5,mb,CH01
2011/02/04T05:33:23.55,60.7477,-150.3239,48,4.6,mb,CH01
2011/11/15T07:49:48.76,61.0294,-150.4437,19,4.1,mb,CH01
2011/12/23T17:22:35.62,61.153,-150.2108,49,4.3,mb,CH01
2012/03/21T07:42:2.12,61.3359,-150.0805,49,4,mb,CH02
2012/03/22T19:42:13.97,61.6116,-149.6666,42,3.8,mb,CH01
2012/12/04T01:42:48.10,61.2668,-150.7967,66,5.7,mb,CH01
2013/01/09T22:05:6.48,60.7702,-150.2234,53,4.3,mb,CH01
2013/03/10T21:05:18.88,61.5697,-150.4756,62,4,mb,CH01
2013/06/27T11:40:46.44,61.3451,-150.0812,56,4.1,mb,CH01
2013/09/11T01:02:58.74,61.3758,-149.5435,43,4.1,mb,CH01
2013/09/23T09:21:18.47,61.6891,-150.7846,5,3.9,mb,CH02
2014/03/09T16:11:23.55,61.0442,-150.6887,57,4.2,mb,CH01
2014/08/23T05:04:40.17,61.5762,-150.4581,55,4,mb,CH01
2014/11/19T08:44:43.05,61.8122,-149.2165,29,3.7,mb,CH01
2015/07/27T02:21:53.62,60.9864,-150.9591,10,4.1,mb,CH01
2016/02/15T10:41:46.44,60.9278,-150.0607,44,4.1,mb,CH01
2016/02/28T13:48:50.80,61.8112,-150.6796,65,4.6,mb,CH01
2016/03/28T04:18:58.58,61.3273,-149.369,35,4,mb,CH01
2016/08/30T12:27:59.34,61.1453,-149.201,38,4,Mwr,CH01
2016/10/02T22:39:40.11,60.9309,-149.567,27,3.5,mb,CH01
2016/11/21T22:27:27.46,60.7973,-150.2558,50,4.5,mb,CH01
2017/08/01T09:35:25.39,61.7049,-149.7014,37,4,Mwr,CH01
2018/03/30T11:35:59.94,61.5782,-149.9678,50,4.1,Mwr,CH01
2018/07/06T02:07:12.03,61.4218,-150.8867,70,4.9,mb,CH01
2018/11/30T17:29:28.18,61.3684,-149.9158,49,7,Mww,CH01
2018/11/30T17:35:36.05,61.2927,-149.9145,45,5.8,Mww,CH01
2018/11/30T18:00:5.68,61.4922,-149.9519,41,5.1,Mww,CH02
2018/11/30T18:21:40.67,61.4272,-150.0594,34,3.7,ml,CH01
2018/11/30T18:31:33.98,61.4313,-150.1035,41,4,ml,CH02
2018/11/30T18:39:49.98,61.4523,-149.9265,31,3.9,ml,CH01
2018/11/30T19:20:19.25,61.4748,-149.989,30,3.7,ml,CH02
2018/11/30T19:26:28.63,61.3834,-150.0036,39,4.9,mb,CH02
2018/11/30T19:42:45.90,61.4094,-150.1187,41,4.2,mb,CH01
2018/11/30T20:26:54.63,61.4143,-150.0831,35,5.3,mb,CH01
2018/11/30T20:40:55.97,61.434,-149.9397,50,3.9,ml,CH01
2018/11/30T21:20:13.14,61.3407,-150.0488,36,3.8,ml,CH01
2018/11/30T21:46:25.19,61.4237,-150.0245,35,3.8,ml,CH02
2018/11/30T23:07:47.19,61.5425,-149.9975,33,4.4,mb,CH01
2018/12/01T03:38:1.27,61.3946,-149.9794,28,3.8,ml,CH01
2018/12/01T05:25:39.94,61.4738,-149.8807,32,4.3,mb,CH01
2018/12/01T05:31:53.32,61.4116,-149.9822,43,4.5,Mwr,CH01
2018/12/01T06:08:27.76,61.3655,-149.9959,42,4,mb,CH01
2018/12/01T07:07:28.04,61.477,-149.9789,26,4.5,ml,CH01
2018/12/01T07:57:21.59,61.3851,-150.0155,43,5,Mww,CH01
2018/12/01T08:55:54.44,61.4909,-149.9706,42,3.6,ml,CH01
2018/12/01T09:12:3.22,61.4121,-149.9941,36,3.9,mb,CH02
2018/12/01T11:28:9.86,61.5145,-149.9112,38,3.7,ml,CH01
2014/07/17T10:40:42.44,37.108,-97.7958,5.1,3.9,mb,CH01
2014/09/10T02:27:0.62,36.9612,-97.79,13.7,2.8,ml,CH00
2014/09/25T06:46:23.86,37.1218,-98.0127,5.8,2.7,mblg,CH01
2014/09/30T14:55:4.00,37.2332,-97.9552,4.9,4,mb,CH00
2014/09/30T18:49:52.20,37.2346,-97.9498,5.5,2.9,mblg,CH01
2014/10/02T18:01:24.38,37.2465,-97.9382,8.8,4.8,mb,CH01
2014/10/06T12:30:52.09,37.2222,-97.96,5.2,2.7,mblg,CH01
2014/10/09T15:41:41.13,37.2359,-97.9674,6,2.8,mblg,CH01
2014/10/20T14:25:2.08,37.0503,-97.9153,5.7,3.1,mblg,CH00
2014/10/21T11:55:43.39,37.0564,-97.916,6.7,3,mblg,CH00
2014/10/24T09:24:17.36,37.0538,-97.9178,8,2.7,mblg,CH01
2014/10/30T03:09:22.32,37.0815,-97.8578,7.3,2.7,mblg,CH01
2014/11/05T09:32:31.50,37.1965,-98.0226,7.4,2.8,mblg,CH00
2014/11/06T04:24:42.10,37.1972,-98.02,7.1,2.5,mblg,CH00
2014/11/19T08:18:54.69,37.2183,-97.8773,5.5,2.7,mblg,CH01
2014/11/20T15:13:38.26,37.1989,-98.022,7.2,2.5,mblg,CH00
2014/11/20T20:36:9.35,37.2395,-98.0245,5.6,2.9,mblg,CH01
2014/11/21T04:39:42.87,37.2403,-98.0259,5.6,2.5,mblg,CH00
2014/11/26T10:08:53.75,37.2085,-98.0223,6.2,2.5,mblg,CH00
2014/12/22T07:43:56.31,37.2345,-97.9521,5.8,2.8,mblg,CH01
2014/12/26T01:12:8.53,37.1103,-97.9939,6,2.8,mblg,CH01
2015/01/11T00:05:8.29,37.2007,-97.8902,8.6,2.9,mblg,CH00
2015/01/15T16:04:45.65,37.0553,-97.9093,7.2,2.9,mblg,CH01
2015/01/27T09:28:28.48,37.0945,-97.6548,1,2.9,mblg,CH01
2015/01/28T17:42:2.35,37.2,-97.8883,8,3,mblg,CH01
2015/02/05T10:32:5.78,37.0842,-97.8551,6.3,2.9,mblg,CH01
2015/02/12T14:48:13.37,37.1994,-98.0187,6.9,2.7,mblg,CH01
2015/02/14T18:09:21.88,37.0275,-97.9251,6,3,mblg,CH00
2015/02/28T00:37:56.08,37.0731,-97.8897,6.4,2.5,mblg,CH00
2015/02/28T08:44:5.42,37.0953,-97.8442,6.9,2.8,mblg,CH00
2015/03/03T05:10:22.39,37.2465,-98.035,6.4,2.8,mblg,CH01
2015/03/05T06:03:22.84,37.0928,-97.9934,7.5,2.6,mblg,CH00
2015/03/05T16:19:9.56,37.2702,-97.9959,6.5,2.6,mblg,CH01
2015/03/19T01:25:49.46,37.068,-97.8494,11.1,2.6,mblg,CH00
2015/04/04T17:47:25.86,37.2008,-98.0171,6.4,2.6,mblg,CH00
2015/04/22T13:48:10.17,37.0551,-97.916,6.6,2.8,mblg,CH00
2015/04/28T22:18:54.02,37.0256,-97.9388,6.9,4,mb,CH00
2015/04/29T07:01:52.35,37.0275,-97.9368,5.9,2.5,mblg,CH00
2015/05/02T08:30:34.77,37.1117,-98.002,6.4,2.7,mblg,CH00
2015/05/30T11:21:39.21,37.043,-97.9149,3.2,3.8,mb,CH00
2015/06/05T22:53:4.55,37.2269,-97.9549,5.5,3.2,mblg,CH01
2015/06/05T23:12:40.57,37.2248,-97.9692,5.3,3.7,mb,CH01
2015/06/05T23:12:47.26,37.2346,-97.9491,3.5,4.2,mb,CH01
2015/07/03T19:59:18.55,37.2281,-97.9582,5.7,2.9,mblg,CH01
2015/07/13T02:44:8.93,37.2465,-98.0228,5.8,2.7,mblg,CH01
2015/11/07T11:11:53.50,36.9417,-97.8487,7.4,4.2,mb,CH00
2015/11/07T11:57:48.04,36.9452,-97.838,6.8,2.5,mblg,CH00
2015/11/07T18:29:13.16,36.9413,-97.8311,7.4,4.2,mb,CH00
2015/11/10T19:13:38.02,36.9414,-97.8237,7,3.7,mb,CH00
2015/11/11T01:39:3.39,36.9435,-97.8268,6.3,4.1,mb,CH00
2015/11/12T22:23:45.51,36.951,-97.8337,6.9,2.7,mblg,CH00
2015/11/20T22:40:40.02,36.9406,-97.8275,7.2,4.2,mb,CH00
2015/11/20T22:55:51.02,36.9371,-97.8237,7.3,4.2,mb,CH00
2015/11/24T11:34:55.96,37.168,-97.7987,5.6,2.5,ml,CH00
2015/11/28T18:05:58.57,37.2036,-97.9742,9.6,2.6,ml,CH00
2015/12/08T00:08:30.39,36.9423,-97.8107,7.3,4,mb,CH00
2016/01/14T15:17:51.82,37.209,-97.9301,6.8,2.3,ml,CH00
2016/01/14T23:15:31.70,36.9439,-97.8034,6.9,4,mb,CH00
2016/09/06T17:48:33.89,36.9345,-97.9039,6.9,4,mb,CH00
2016/09/06T18:33:49.03,36.934,-97.8995,6.6,3.8,mb,CH00
2016/09/13T16:18:0.24,37.3707,-98.1201,6.7,3.3,ml,CH01
2016/09/20T04:59:10.63,36.9358,-97.8994,6.8,4.2,mb,CH00
2016/10/20T12:14:7.68,36.9222,-97.6427,5.3,3.4,mb,CH00
2016/10/24T13:25:54.57,37.158,-97.825,5.9,3.6,mb,CH00
2016/11/07T04:52:34.70,37.3757,-97.7326,5.4,3.1,ml,CH00
2016/11/09T02:15:36.66,36.9376,-97.8905,6.7,4.1,mb,CH00
2017/01/27T09:51:17.40,36.921,-97.6475,6,3.5,mb,CH00
2017/02/16T13:42:0.27,37.1565,-97.8249,6.4,3.1,ml,CH00
2017/02/22T16:31:46.18,37.2287,-97.9731,6.1,3.7,ml,CH00
2017/03/09T23:49:27.84,37.0734,-97.9814,7.9,3.5,ml,CH00
2017/03/12T07:10:8.14,37.1637,-97.8143,6.4,2.6,ml,CH00
2017/03/15T16:22:14.67,37.0376,-97.9019,7.3,2.7,ml,CH00
2017/03/15T22:21:24.52,37.0325,-97.9027,6.4,2.8,ml,CH00
2017/04/14T04:24:54.63,37.2246,-97.8682,5.8,3,ml,CH00
2017/04/18T00:37:33.89,37.0749,-97.9802,9.2,2.8,ml,CH00
2017/05/04T23:36:47.61,37.2291,-97.8669,5.8,3.9,ml,CH00
2017/05/10T10:52:28.30,37.3663,-97.7445,6.9,3.2,ml,CH00
2017/05/19T07:32:49.39,37.2287,-97.971,5.7,3.5,ml,CH00
2017/06/01T18:26:39.43,37.2311,-97.9755,5.7,3.8,ml,CH00
2017/06/09T20:47:34.95,37.0671,-97.713,6.9,2.4,ml,CH01
2017/06/10T06:26:10.54,37.2317,-97.98,5.6,3.9,ml,CH00
2017/06/16T04:29:7.58,36.9512,-97.828,7.2,2.6,ml,CH00
2017/06/22T12:44:50.85,37.2268,-97.9718,5.8,3.9,ml,CH00
2017/07/06T15:22:11.54,36.7541,-97.7686,9.6,3.3,mb,CH00
2017/07/11T17:22:25.25,37.2295,-97.9687,6.3,3.6,ml,CH00
2017/07/17T07:24:41.82,37.2606,-97.872,5.8,2.7,ml,CH00
2017/07/25T00:43:13.14,37.2775,-97.9591,4.7,3.1,ml,CH00
2017/07/30T20:19:15.12,37.0681,-97.7161,6.1,3,ml,CH00
2017/09/14T04:14:40.77,37.2799,-97.9621,6.3,3.6,ml,CH00
2017/09/15T13:04:52.16,37.279,-97.9622,5.5,3.2,ml,CH00
2017/09/15T22:10:30.98,37.2751,-97.959,5.3,3,ml,CH00
2017/09/26T20:14:3.34,37.2795,-97.9638,5.6,2.9,ml,CH00
2017/09/27T02:30:5.85,37.1954,-97.8859,6.3,2.9,ml,CH00
2017/10/08T20:20:17.67,37.2784,-97.9553,5.5,3,ml,CH01
2017/10/09T01:27:38.14,37.1175,-97.9022,7.2,2.8,ml,CH00
2017/10/21T16:03:47.27,36.9575,-97.7101,6.2,3.4,mb,CH00
2017/12/14T16:29:21.21,37.2013,-97.8081,6.7,3.2,ml,CH00
2017/12/14T16:35:38.36,37.2022,-97.8093,6.8,3.3,ml,CH00
2017/12/15T09:39:45.80,37.2027,-97.8115,6.8,2.1,ml,CH00
2018/01/08T04:00:26.42,37.2049,-97.8154,7,2.5,ml,CH00
2018/02/07T11:11:47.23,37.2038,-97.8148,6.3,3.4,ml,CH00
2018/03/16T04:15:54.67,37.2033,-97.7715,8.5,3.1,ml,CH00
2018/04/08T07:25:32.65,37.2005,-97.7705,7,3.8,ml,CH00
2018/04/20T19:28:48.88,36.9416,-97.6202,7,3.7,mb,CH00
2018/05/03T08:40:44.13,37.1993,-97.8142,6.1,3.1,ml,CH00
2018/06/04T11:23:57.11,36.6822,-97.6863,6.3,3.4,mb,CH00
2018/06/18T22:21:22.79,37.3564,-97.9868,6.9,3.6,ml,CH00
2018/06/19T02:42:19.33,37.0847,-97.7913,7.8,2.6,ml,CH00
2018/08/08T02:57:26.12,36.8382,-97.6992,9.4,2.9,mb,CH00
2018/08/15T10:27:57.34,37.3626,-97.9862,5.8,3.4,ml,CH01
2018/08/27T07:44:55.07,37.3641,-97.988,6.1,3.6,ml,CH01
2018/08/29T01:42:15.92,37.3644,-97.9858,6.5,3,ml,CH01
2018/08/29T23:56:20.23,37.3483,-97.8555,6.5,3.3,ml,CH01
2018/08/30T00:12:56.38,37.3506,-97.8586,6.5,3.5,ml,CH01
2018/08/30T04:54:14.15,37.3521,-97.8539,6.5,3.6,ml,CH00
2018/08/30T20:37:8.04,37.3378,-97.8506,5.6,3.9,Mwr,CH01
2018/08/30T23:34:19.21,37.3358,-97.8765,5,2.8,ml,CH01
2018/08/31T04:44:30.35,37.3619,-97.9787,6.4,3.4,ml,CH01
2018/08/31T09:35:34.14,37.3539,-97.859,7.7,2.9,ml,CH01
2018/08/31T12:48:43.67,37.3481,-97.8622,6.9,3.2,ml,CH01
2018/09/02T05:02:37.94,37.3599,-97.9821,6.1,3.1,ml,CH01
2018/09/13T07:43:31.42,37.356,-97.9812,6.1,3.2,ml,CH01
1975/06/09T18:39:22.66,44.8325,-73.693,15,,nomag,CH02
1976/07/13T03:51:13.10,45.0292,-74.204,9,,nomag,CH01
1978/08/21T08:47:10.06,44.5266,-74.4983,14,,nomag,CH02
1983/10/07T10:18:44.98,43.9629,-74.2967,10,5.1,mb,CH01
1983/10/07T10:39:38.21,43.9932,-74.2712,10,,nomag,CH02
1983/12/21T15:04:43.46,45.188,-73.9391,10,,nomag,CH01
1984/08/20T10:58:15.39,44.8988,-73.4572,13,,nomag,CH02
1986/08/13T04:55:17.90,45.0881,-74.2704,12,,nomag,CH01
1987/09/26T17:44:7.34,44.3656,-74.5242,11,,nomag,CH01
1991/07/05T01:47:35.94,45.17,-73.8232,14,,nomag,CH01
1992/10/05T22:36:12.45,44.8095,-74.7078,17,,nomag,CH01
1995/03/02T05:33:50.86,44.222,-74.433,6,,nomag,CH01
1995/09/21T23:03:27.58,45.0814,-74.2059,15,,nomag,CH01
1996/07/23T01:20:0.10,44.418,-74.0545,4,,nomag,CH01
1997/10/12T08:28:21.31,44.9116,-74.5393,15,,nomag,CH01
1998/06/09T08:53:50.36,44.736,-73.6821,4,,nomag,CH02
1998/07/09T01:52:12.08,44.7449,-73.6975,5,,nomag,CH01
1999/03/09T12:07:4.63,44.766,-73.8291,10,,nomag,CH01
2000/04/16T18:59:11.82,43.9681,-74.251,7,,nomag,CH01
2000/04/20T08:46:53.98,43.9017,-74.2115,9,3.5,mb,CH01
2000/08/06T06:21:14.92,44.3192,-74.445,7,,nomag,CH01
2000/10/06T13:59:3.86,45.0906,-74.0122,14,,nomag,CH01
2000/10/27T20:13:56.47,44.7933,-73.1814,8,,nomag,CH03
2001/02/27T05:22:21.18,45.0962,-73.841,14,,nomag,CH02
2001/07/24T14:42:48.43,45.1875,-73.8826,13,,nomag,CH02
2002/01/22T08:25:55.45,44.5366,-74.6729,12,,nomag,CH02
2002/04/01T12:31:19.30,44.8427,-73.7877,12,,nomag,CH01
2002/04/20T10:50:46.02,44.4941,-73.6694,12,5.3,mb,CH01
2002/04/20T11:04:40.94,44.4891,-73.6946,9,,nomag,CH01
2002/04/20T11:08:24.73,44.4773,-73.6802,9,,nomag,CH01
